Progress,Duration (in seconds),Finished,Q1,Q2,Q3_1,Q20_1,Q4,Q5,Q18,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9
100,283,TRUE,22,Female,5,3,"$0 - 25,000",Yes,No,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Moderately important,Completely important,Completely important,Moderately important,Completely important,Completely important,Moderately important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Occasionally,Frequently,Frequently,Never,Frequently,Extremely,Moderately,Quite a bit,Moderately,A little,Moderately,Extremely,Quite a bit,Not at all,A little,Extremely,Moderately,Quite a bit,Extremely,Moderately,Extremely,Quite a bit,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Extremely,A little,Not at all,Not at all,Extremely
100,296,TRUE,,Female,5,5,"$26,000 - 50,000",Yes,No,Very important,Very important,Completely important,Very important,Very important,Very important,Very important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Very important,Completely important,Very important,Very important,Completely important,Never,Occasionally,Frequently,Rarely,Rarely,Quite a bit,Not at all,Quite a bit,A little,Not at all,Quite a bit,Moderately,Quite a bit,Not at all,Moderately,Moderately,A little,Not at all,Not at all,Quite a bit,Extremely,Quite a bit,Quite a bit,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,A little,Not at all
100,500,TRUE,40,Female,5,3,"$76,000 - 100,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Never,Occasionally,Very Frequently,Never,Occasionally,Extremely,Not at all,Quite a bit,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Extremely,Extremely,Moderately,Not at all,Extremely,Not at all,Extremely,Moderately,Quite a bit,Not at all,Extremely,Moderately,Extremely,Extremely,Not at all,Extremely,Quite a bit,Moderately,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Moderately,Quite a bit,Moderately,Not at all
100,448,TRUE,46,Female,5,3,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Moderately important,Moderately important,Very important,Moderately important,Moderately important,Very important,Moderately important,Very important,Completely important,Very important,Moderately important,Very important,Very important,Very important,Moderately important,Very important,Completely important,Very important,Very important,Rarely,Rarely,Frequently,Never,Rarely,Extremely,Quite a bit,Moderately,Not at all,Moderately,A little,A little,Moderately,Quite a bit,Extremely,Extremely,Moderately,Not at all,Extremely,A little,Extremely,A little,A little,Quite a bit,Extremely,Not at all,Extremely,Quite a bit,A little,A little,A little,Extremely,Quite a bit,Extremely,Extremely,Not at all,Not at all,Extremely,Not at all,Not at all,Quite a bit,Quite a bit
100,4363,TRUE,24,Female,5,4,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Very important,Very important,Completely important,Very important,Very important,Very important,Very important,Very important,Very important,Completely important,Very important,Completely important,Completely important,Moderately important,Moderately important,Moderately important,Very important,Very important,Very important,Very important,Never,Rarely,Rarely,Never,Rarely,Quite a bit,A little,Extremely,Extremely,A little,Extremely,Extremely,Extremely,Not at all,A little,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Not at all,Not at all,Not at all,Extremely,,Not at all,Extremely,Extremely,Extremely,Not at all,Moderately,A little,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all
100,268,TRUE,49,Female,5,2,"$76,000 - 100,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Rarely,Occasionally,Frequently,Never,Never,Quite a bit,Moderately,Moderately,Extremely,Moderately,Extremely,Extremely,Quite a bit,Moderately,Extremely,A little,Moderately,Extremely,Moderately,Extremely,Extremely,Extremely,Quite a bit,Moderately,Extremely,Extremely,Quite a bit,Extremely,Moderately,Quite a bit,Extremely,Extremely,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Extremely,Extremely,Extremely
100,577,TRUE,23,Male,4,2,"$51,000 - 75,000",No,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Very important,Never,Never,Rarely,Never,Never,A little,A little,A little,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Extremely,Not at all,Not at all,Not at all,A little,A little,Quite a bit,Quite a bit,,Moderately,Quite a bit,Moderately,Moderately,Not at all,Moderately,A little,Quite a bit,A little,Not at all,A little,Not at all,Not at all
100,313,TRUE,20,Male,2,4,"$0 - 25,000",Yes,No,Completely important,Completely important,Not at all important,Very important,Completely important,Slightly important,Very important,Very important,Slightly important,Completely important,Very important,Completely important,Very important,Very important,Moderately important,Very important,Slightly important,Completely important,Not at all important,Moderately important,Very important,Not at all important,Never,Occasionally,Occasionally,Never,Never,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Not at all,A little,Extremely,Not at all,Not at all,Moderately,Not at all,Extremely,Not at all,Not at all,Not at all,Moderately,A little,A little,Moderately,Not at all,A little,A little,A little,Not at all,A little,A little,A little,A little,Not at all,Not at all,Not at all,Not at all,Not at all
100,744,TRUE,25,Female,5,4,"$0 - 25,000",No,No,Completely important,Moderately important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Very important,Completely important,Completely important,Very important,Completely important,Completely important,Occasionally,Occasionally,Frequently,Rarely,Frequently,Quite a bit,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Not at all,Not at all,Extremely,Extremely,Extremely,Quite a bit,Extremely,Extremely,Extremely,Extremely,Quite a bit,Not at all,Extremely,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Not at all,Not at all,Extremely,Extremely,A little,Not at all,Moderately,Not at all,Not at all,A little,Moderately
100,346,TRUE,23,Female,1,5,"$100,000+",Yes,No,Very important,Very important,Not at all important,Moderately important,Very important,Slightly important,Very important,Moderately important,Slightly important,Very important,Very important,Completely important,Very important,Completely important,Completely important,Moderately important,Not at all important,Very important,Not at all important,Very important,Very important,Not at all important,Occasionally,Frequently,Occasionally,Never,Frequently,Not at all,Moderately,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Not at all,Not at all,Extremely,Not at all,Not at all,Moderately,Not at all,Extremely,Not at all,A little,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Extremely,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Not at all
100,468,TRUE,57,Female,5,3,"$0 - 25,000",Yes,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Moderately important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Never,Rarely,Frequently,Never,Occasionally,Extremely,Extremely,A little,Extremely,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Extremely,Extremely,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,Not at all,Quite a bit,Quite a bit,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Quite a bit
100,306,TRUE,38,Female,5,4,"$76,000 - 100,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Slightly important,Moderately important,Completely important,Very important,Moderately important,Completely important,Very important,Slightly important,Not at all important,Slightly important,Very important,Very important,Completely important,Slightly important,Moderately important,Very important,Occasionally,Very Frequently,Frequently,Rarely,Frequently,Extremely,Extremely,Not at all,Quite a bit,Moderately,Extremely,Not at all,A little,Not at all,Extremely,Extremely,Moderately,Extremely,Moderately,Extremely,Extremely,Extremely,Extremely,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Moderately,Extremely,Not at all,Extremely,Extremely,Quite a bit,Moderately,Moderately,Not at all,Not at all,Quite a bit,Not at all
100,216,TRUE,23,Male,2,5,"$26,000 - 50,000",No,No,Completely important,Completely important,Slightly important,Completely important,Completely important,Completely important,Completely important,Completely important,Slightly important,Completely important,Completely important,Completely important,Completely important,Moderately important,Very important,Completely important,Slightly important,Completely important,Not at all important,Completely important,Completely important,Slightly important,Occasionally,Occasionally,Rarely,Rarely,Rarely,Not at all,Quite a bit,Not at all,Not at all,Extremely,Not at all,Not at all,Not at all,Quite a bit,Not at all,Extremely,Not at all,A little,Extremely,A little,Extremely,Not at all,Not at all,Extremely,A little,Quite a bit,Not at all,A little,Extremely,Not at all,Not at all,Not at all,Quite a bit,Not at all,Extremely,Not at all,A little,Extremely,Not at all,Not at all,Not at all,Extremely
100,575,TRUE,21,Female,4,4,"$0 - 25,000",Yes,No,Very important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Very important,Completely important,Very important,Very important,Moderately important,Very important,Very important,Completely important,Very important,Completely important,Very important,Very important,Never,Occasionally,Occasionally,Never,Never,Extremely,A little,Not at all,A little,A little,Moderately,A little,A little,Not at all,A little,Extremely,Not at all,Not at all,Quite a bit,Not at all,Extremely,Not at all,A little,Quite a bit,Extremely,Not at all,Moderately,Moderately,Not at all,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Moderately
100,427,TRUE,25,Female,5,3,"$51,000 - 75,000",Yes,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Frequently,Occasionally,Frequently,Rarely,Occasionally,Extremely,A little,Extremely,Quite a bit,Not at all,Extremely,Extremely,Extremely,Not at all,Moderately,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Extremely,Moderately,Moderately,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,A little,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Moderately,Quite a bit
100,387,TRUE,25,Female,2,4,"$26,000 - 50,000",No,No,Completely important,Very important,Not at all important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Moderately important,Slightly important,Not at all important,Completely important,Not at all important,Completely important,Completely important,Not at all important,Occasionally,Rarely,Frequently,Never,Occasionally,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,A little,Extremely,Not at all,Quite a bit,Not at all,Extremely,Extremely,A little,Not at all,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all
100,272,TRUE,23,Female,5,2,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Completely important,Very important,Completely important,Very important,Moderately important,Very important,Moderately important,Completely important,Moderately important,Completely important,Completely important,Very important,Completely important,Rarely,Rarely,Rarely,Never,Never,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Extremely,Quite a bit,A little,Not at all,A little,Moderately,Moderately,A little,A little,Quite a bit,Extremely,Moderately,Moderately,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Moderately,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little
100,1113,TRUE,24,Female,5,2,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Rarely,Occasionally,Very Frequently,Never,Rarely,Extremely,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Extremely,Quite a bit,Quite a bit,Moderately,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,A little,Extremely,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Extremely,Extremely,A little,A little,Quite a bit,A little,A little,Quite a bit,Quite a bit
100,4566,TRUE,22,Female,5,1,"$0 - 25,000",No,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Never,Rarely,Rarely,Never,Occasionally,Extremely,A little,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,Moderately,Not at all,Extremely,Quite a bit,Moderately,A little,A little,Moderately,Extremely,A little,A little,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Extremely,Moderately,Moderately,Not at all,Extremely,Quite a bit,Moderately,Quite a bit,Not at all,Moderately,A little,A little,Not at all
100,593,TRUE,56,Female,5,4,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Frequently,Frequently,Frequently,Never,Frequently,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Extremely,Not at all,Not at all,Quite a bit,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately
100,342,TRUE,24,Female,5,4,"$51,000 - 75,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Moderately important,Very important,Completely important,Very important,Very important,Completely important,Completely important,Very important,Moderately important,Moderately important,Completely important,Very important,Completely important,Very important,Very important,Completely important,Rarely,Occasionally,Frequently,Never,Rarely,Moderately,Not at all,Quite a bit,Extremely,Not at all,Extremely,Extremely,Moderately,Not at all,Quite a bit,Extremely,A little,Moderately,Quite a bit,Not at all,Extremely,A little,Not at all,Quite a bit,Not at all,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Moderately,Not at all,Moderately,Moderately,A little,A little,Quite a bit,Not at all,A little,Moderately,Moderately
100,248,TRUE,24,Male,5,2,"$26,000 - 50,000",Yes,No,Very important,Completely important,Very important,Very important,Moderately important,Very important,Moderately important,Moderately important,Moderately important,Very important,Very important,Completely important,Very important,Not at all important,Slightly important,Slightly important,Moderately important,Moderately important,Very important,Very important,Very important,Very important,Rarely,Occasionally,Frequently,Never,Rarely,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Not at all,A little,A little,Extremely,Not at all,A little,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Extremely,Quite a bit,Not at all,A little,Quite a bit,Not at all,Not at all,A little,A little,Not at all,A little,Not at all
100,367,TRUE,21,Female,5,3,"$76,000 - 100,000",Yes,Yes,Completely important,Completely important,Very important,Very important,Very important,Very important,Completely important,Moderately important,Very important,Completely important,Very important,Completely important,Completely important,Very important,Moderately important,Very important,Very important,Completely important,Very important,Very important,Very important,Very important,Rarely,Rarely,Occasionally,Never,Occasionally,Quite a bit,A little,Quite a bit,A little,Not at all,Moderately,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Not at all,Extremely,Not at all,A little,Moderately,Extremely,A little,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,A little,Moderately,Not at all,A little,A little,Moderately
100,547,TRUE,27,Female,5,1,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Slightly important,Moderately important,Very important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Never,Rarely,Frequently,Never,Rarely,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Moderately,Moderately,A little,Not at all,A little,A little,A little,A little,Not at all,A little,Extremely,A little,Not at all,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Quite a bit,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all
100,550,TRUE,66,Female,5,4,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Rarely,Occasionally,Frequently,Never,Occasionally,Quite a bit,,,,,,,,,Extremely,Quite a bit,Not at all,A little,Extremely,Moderately,Extremely,Moderately,Quite a bit,Quite a bit,Extremely,Extremely,Not at all,A little,Quite a bit,Extremely,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Extremely,Moderately,Moderately,Quite a bit,Quite a bit
100,334,TRUE,40,Female,5,4,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Occasionally,Occasionally,Rarely,Never,Occasionally,Quite a bit,Extremely,Not at all,Not at all,Extremely,Quite a bit,A little,Not at all,Not at all,Extremely,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Not at all,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Extremely,Not at all,Not at all,Not at all,Extremely
100,295,TRUE,24,Female,3,5,"$0 - 25,000",No,No,Very important,Very important,Moderately important,Moderately important,Very important,Completely important,Completely important,Very important,Moderately important,Completely important,Very important,Completely important,Very important,Very important,Moderately important,Very important,Very important,Very important,Moderately important,Moderately important,Slightly important,Slightly important,Rarely,Occasionally,Frequently,Rarely,Very Frequently,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,A little,Extremely,Extremely,Moderately,Not at all,Quite a bit,A little,Extremely,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,A little,Not at all,Quite a bit,A little,Not at all,A little,A little
100,247,TRUE,25,Female,5,2,"$51,000 - 75,000",Yes,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Rarely,Rarely,Occasionally,Never,Rarely,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,A little,Not at all,Quite a bit,Not at all,Extremely,Not at all,Not at all,A little,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately
100,256,TRUE,25,Female,5,2,"$0 - 25,000",Yes,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Occasionally,Frequently,Frequently,Occasionally,Rarely,Extremely,Not at all,Quite a bit,Moderately,Not at all,Extremely,Extremely,Quite a bit,Not at all,Quite a bit,Moderately,Moderately,A little,Moderately,Quite a bit,Extremely,Quite a bit,Moderately,Moderately,Extremely,Not at all,Quite a bit,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Moderately
100,268,TRUE,21,Female,3,4,"$0 - 25,000",No,No,Very important,Moderately important,Moderately important,Very important,Very important,Very important,Very important,Slightly important,Moderately important,Completely important,Completely important,Completely important,Completely important,Moderately important,Slightly important,Very important,Moderately important,Completely important,Very important,Moderately important,Moderately important,Slightly important,Occasionally,Frequently,Frequently,Never,Rarely,Not at all,Quite a bit,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Moderately,Not at all,Extremely,Not at all,Moderately,Moderately,Moderately,Extremely,Quite a bit,Quite a bit,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,A little,Moderately,A little,A little,A little,Extremely,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Moderately
100,207,TRUE,25,Female,5,3,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Never,Rarely,Very Frequently,Never,Rarely,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Extremely,Extremely,A little,Not at all,Extremely,A little,Quite a bit,Extremely,A little,Extremely,Extremely,Extremely,Moderately,Moderately,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Extremely,A little,Extremely,Quite a bit,A little,Extremely,Quite a bit,A little,A little
100,517,TRUE,23,Female,5,3,"$26,000 - 50,000",No,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Moderately important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Moderately important,Completely important,Occasionally,Frequently,Frequently,Never,Occasionally,Extremely,Not at all,Extremely,A little,A little,Quite a bit,Quite a bit,Quite a bit,Not at all,Extremely,A little,Quite a bit,A little,Moderately,Quite a bit,Extremely,Quite a bit,Moderately,A little,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Not at all,Quite a bit,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,A little
100,418,TRUE,24,Female,5,4,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Rarely,Frequently,Very Frequently,Never,Very Frequently,Extremely,Quite a bit,Quite a bit,Extremely,Extremely,Extremely,Moderately,Moderately,Not at all,Extremely,Extremely,Quite a bit,Quite a bit,Extremely,Quite a bit,Extremely,Moderately,Quite a bit,Not at all,Extremely,Extremely,Moderately,Moderately,Extremely,A little,Moderately,Moderately,Not at all,Extremely,Extremely,Moderately,Extremely,Extremely,Moderately,A little,A little,A little
100,203,TRUE,27,Female,5,2,"$0 - 25,000",No,No,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Completely important,Very important,Completely important,Very important,Moderately important,Very important,Very important,Very important,Completely important,Completely important,Very important,Completely important,Completely important,Rarely,Occasionally,Occasionally,Never,Never,Quite a bit,Quite a bit,A little,A little,Quite a bit,Moderately,Moderately,Moderately,Not at all,Quite a bit,Extremely,Moderately,Not at all,Moderately,A little,Extremely,Moderately,Moderately,A little,Extremely,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Extremely,Moderately,A little,Moderately,A little,A little,A little,A little
100,214,TRUE,24,Female,1,3,"$26,000 - 50,000",No,No,Completely important,Completely important,Not at all important,Very important,Completely important,Completely important,Completely important,Moderately important,Slightly important,Completely important,Completely important,Completely important,Completely important,Slightly important,Moderately important,Very important,Not at all important,Completely important,Not at all important,Very important,Very important,Not at all important,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Not at all,Quite a bit,A little,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Not at all,Extremely,Not at all,Not at all,Moderately,Not at all,Extremely,Not at all,Moderately,A little,Not at all,Moderately,A little,A little,A little,A little,A little,Not at all,Not at all,Not at all,Extremely,Not at all,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all
100,388,TRUE,25,Female,5,2,"$0 - 25,000",No,No,Very important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Moderately important,Completely important,Completely important,Completely important,Completely important,Very important,Moderately important,Completely important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Completely important,Never,Occasionally,Never,Never,Rarely,Moderately,A little,Moderately,A little,Not at all,Moderately,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Extremely,Quite a bit,Moderately,Not at all,Moderately,A little,Quite a bit,Moderately,Not at all,A little,Moderately,Not at all,Not at all
100,1203,TRUE,23,Female,5,2,"$26,000 - 50,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Very important,Moderately important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Never,Occasionally,Occasionally,Never,Occasionally,Quite a bit,Moderately,Not at all,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Not at all,Extremely,A little,Not at all,Quite a bit,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Not at all,Extremely,Extremely,Not at all,Moderately,A little,Not at all,Moderately,Extremely,Extremely,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all
100,25704,TRUE,24,Female,5,1,"$0 - 25,000",Yes,Yes,Completely important,Completely important,Moderately important,Completely important,Moderately important,Very important,Very important,Completely important,Completely important,Moderately important,Very important,Completely important,Moderately important,Moderately important,Slightly important,Very important,Moderately important,Moderately important,Completely important,Completely important,Completely important,Completely important,Never,Occasionally,Never,Never,Never,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,A little,Quite a bit,Extremely,Moderately,Moderately,A little,Quite a bit,Moderately,A little,A little,A little,Quite a bit,Moderately,A little,Not at all,Quite a bit,Quite a bit,A little,A little,Moderately,Moderately,A little,Moderately,A little
